วันที่เริ่มตัด,วันที่ตัดเสร็จ,DTWH,Load Date,Order No,Grade,Cutter,BW,Size,Cap. (T/day),Brand,EO,CO,Material,Material Description,Prod.Qty (Ton),Prod.Qty (Class),RM/Pallet,Wrapper (m),Box+Lid,Pallet Size,MDF Size,จำนวน PL,จำนวน MDF,Material Note,DOM/EXP,Country,Sale Rep. Remark,,,
28-Dec-13 18:21,,,,,PPC70D,,,A-4,,IDEA MAX,,,,,280.000,,,55101,27229,,,268,268,,,,,,,
28-Dec-13 18:21,31-Dec-13 4:47,02-Jan-14,,1130244,PPC70D,4,70,A-4,115,IDEA MAX,END,36568,Z01PPC070 00001040,PPC 70D A-4 (IDM-LAY6),280,128440,480,55101,27229,38x49,38x49,268,268,,D,,,,,
31-Dec-13 4:47,04-Jan-14 4:47,,,,Converting Late,,,,4.00,,,,,,,,,,,,,,,,,,,,,
04-Jan-14 4:47,,,,,PPC80E,,,A-4,,IDEA WORK,,,,,293.376,,,50343,24878,,,368,368,,,,,,,
04-Jan-14 4:47,04-Jan-14 6:02,09-Jan-14,,1130245,PPC80E,4,80,A-4,130,IDEA WORK,206038860,END,Z01PPC080 00000985,PPC 80E A-4 (IDW-LAY3),6.75,2700,225,1158,572,38x45,38x45,12,12,,E,,มอก.เก่า,,,
04-Jan-14 6:02,04-Jan-14 7:42,09-Jan-14,,1130245,PPC80E,4,80,A-4,130,IDEA WORK,206038860,END,Z01PPC080 00000984,PPC 80E A-4 (IDW-LAY4),9,3600,300,1544,763,38x45,38x45,12,12,,E,,มอก.เก่า,,,
04-Jan-14 7:42,04-Jan-14 9:21,09-Jan-14,,1130245,PPC80E,4,80,A-4,130,IDEA WORK,206038872,END,Z01PPC080 00000984,PPC 80E A-4 (IDW-LAY4),9,3600,300,1544,763,38x45,38x45,12,12,,E,,มอก.เก่า,,,
04-Jan-14 9:21,04-Jan-14 13:43,09-Jan-14,,1130245,PPC80E,4,80,A-4,130,IDEA WORK,206038896,END,Z01PPC080 00001056,PPC 80E A-4 (IDW-AP-NP),23.625,9450,480,4054,2003,38x49,38x49,20,20,,E,,มอก.เก่า,,,
04-Jan-14 13:43,04-Jan-14 16:22,09-Jan-14,,1130245,PPC80E,4,80,A-4,130,IDEA WORK,206038897,END,Z01PPC080 00001056,PPC 80E A-4 (IDW-AP-NP),14.313,5725,480,2456,1214,38x49,38x49,12,12,,E,,มอก.เก่า,,,
04-Jan-14 16:22,04-Jan-14 17:36,09-Jan-14,,1130245,PPC80E,4,80,A-4,130,IDEA WORK,206038910,END,Z01PPC080 00000985,PPC 80E A-4 (IDW-LAY3),6.75,2700,225,1158,572,38x45,38x45,12,12,,E,,มอก.เก่า,,,
04-Jan-14 17:36,04-Jan-14 19:16,09-Jan-14,,1130245,PPC80E,4,80,A-4,130,IDEA WORK,206038910,END,Z01PPC080 00000984,PPC 80E A-4 (IDW-LAY4),9,3600,300,1544,763,38x45,38x45,12,12,,E,,มอก.เก่า,,,
04-Jan-14 19:16,04-Jan-14 22:04,09-Jan-14,,1130245,PPC80E,4,80,A-4,130,IDEA WORK,206038911,END,Z01PPC080 00001011,PPC 80E A-4 (IDW-VN-LAY3) SG-K,15.188,6075,225,2606,1288,38x45,38x45,28,28,,E,,มอก.เก่า,,,
04-Jan-14 22:04,05-Jan-14 1:57,09-Jan-14,,1130245,PPC80E,4,80,A-4,130,IDEA WORK,206038911,END,Z01PPC080 00001012,PPC 80E A-4 (IDW-VN-LAY4) SG-K,21,8400,300,3604,1781,38x45,38x45,28,28,,E,,มอก.เก่า,,,
05-Jan-14 1:57,05-Jan-14 4:26,10-Jan-14,,1130245,PPC80E,4,80,A-4,130,IDEA WORK,206038929,END,Z01PPC080 00000985,PPC 80E A-4 (IDW-LAY3),13.5,5400,225,2317,1145,38x45,38x45,24,24,,E,,มอก.เก่า,,,
05-Jan-14 4:26,05-Jan-14 7:46,10-Jan-14,,1130245,PPC80E,4,80,A-4,130,IDEA WORK,206038929,END,Z01PPC080 00000984,PPC 80E A-4 (IDW-LAY4),18,7200,300,3089,1526,38x45,38x45,24,24,,E,,มอก.เก่า,,,
05-Jan-14 7:46,05-Jan-14 11:30,10-Jan-14,,1130245,PPC80E,4,80,A-4,130,IDEA WORK,206039011,END,Z01PPC080 00001011,PPC 80E A-4 (IDW-VN-LAY3) SG-K,20.25,8100,225,3475,1717,38x45,38x45,36,36,,E,,มอก.เก่า,,,
05-Jan-14 11:30,05-Jan-14 16:29,10-Jan-14,,1130245,PPC80E,4,80,A-4,130,IDEA WORK,206039011,END,Z01PPC080 00001012,PPC 80E A-4 (IDW-VN-LAY4) SG-K,27,10800,300,4633,2290,38x45,38x45,36,36,,E,,มอก.เก่า,,,
05-Jan-14 16:29,06-Jan-14 10:57,10-Jan-14,,1130245,PPC80E,4,80,A-4,130,IDEA WORK,206038932,END,Z01PPC080 00000876,PPC 80E A-4 (IDW),100,40000,400,17160,8480,38x49,38x49,100,100,,E,,มอก. ใหม่,,,
06-Jan-14 10:57,06-Jan-14 18:52,,,,Paper  Shutdown,,,,0.33,,,,,,,,,,,,,,,,,,,,,
06-Jan-14 18:52,,,,,PPC80D,,,A-4,,IDEA WORK,,,,,130.000,,,22308,11024,,,109,109,,,,,,,
06-Jan-14 18:52,07-Jan-14 18:52,11-Jan-14,,1130245,PPC80D,4,80,A-4,130,IDEA WORK,END,36569,Z01PPC080 00001128,PPC 80D A-4 (IDW-AP-LAY6),130,52000,480,22308,11024,38x49,38x49,109,109,,D,,มอก. ใหม่,,,
07-Jan-14 18:52,07-Jan-14 22:22,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
07-Jan-14 22:22,,,,,PPC70D,,,A-3,,IDEA MAX,,,,,30.000,,,3965,1455,,,58,58,,,,,,,
07-Jan-14 22:22,08-Jan-14 6:50,12-Jan-14,,1130244,PPC70D,4,70,A-3,85,IDEA MAX,END,36568,Z01PPC070 00000907,PPC 70D A-3 (IDM),30,6865,120,3965,1455,35x50,35x50,58,58,,D,,,,,
08-Jan-14 6:50,,,,,PPC70E,,,A-3,,IDEA MAX,,,,,35.790,,,4730,1736,,,68,68,,,,,,,
08-Jan-14 6:50,08-Jan-14 8:08,13-Jan-14,,1130244,PPC70E,4,70,A-3,85,IDEA MAX,206038911,END,Z01PPC070 00000961,PPC 70E A-3 (IDM-LAY3),4.589,1050,105,606,223,38x43,38x43,11,11,,E,,,,,
08-Jan-14 8:08,08-Jan-14 9:41,13-Jan-14,,1130244,PPC70E,4,70,A-3,85,IDEA MAX,206038911,END,Z01PPC070 00000962,PPC 70E A-3 (IDM-LAY4),5.506,1260,140,728,267,38x43,38x43,9,9,,E,,,,,
08-Jan-14 9:41,08-Jan-14 12:48,13-Jan-14,,1130244,PPC70E,4,70,A-3,85,IDEA MAX,206039003,END,Z01PPC070 00000961,PPC 70E A-3 (IDM-LAY3),11.012,2520,105,1455,534,38x43,38x43,24,24,,E,,,,,
08-Jan-14 12:48,08-Jan-14 16:57,13-Jan-14,,1130244,PPC70E,4,70,A-3,85,IDEA MAX,206039003,END,Z01PPC070 00000962,PPC 70E A-3 (IDM-LAY4),14.683,3360,140,1940,712,38x43,38x43,24,24,,E,,,,,
08-Jan-14 16:57,,,,,PPC80D,,,A-3,,IDEA WORK,,,,,40.000,,,4629,1699,,,67,67,,,,,,,
08-Jan-14 16:57,09-Jan-14 3:03,13-Jan-14,,1130245,PPC80D,4,80,A-3,95,IDEA WORK,END,36569,Z01PPC080 00000809,PPC 80D A-3 (IDW),40,8016,120,4629,1699,35x50,35x50,67,67,,D,,,,,
09-Jan-14 3:03,,,,,PPC80E,,,A-3,,IDEA WORK,,,,,68.737,,,7955,2920,,,109,109,,,,,,,
09-Jan-14 3:03,09-Jan-14 3:59,14-Jan-14,,1130245,PPC80E,4,80,A-3,95,IDEA WORK,206038859,END,Z01PPC080 00001006,PPC 80E A-3 (IDW-LAY3),3.668,735,120,425,156,38x43,38x43,7,7,,E,,,,,
09-Jan-14 3:59,09-Jan-14 5:13,14-Jan-14,,1130245,PPC80E,4,80,A-3,95,IDEA WORK,206038859,END,Z01PPC080 00001005,PPC 80E A-3 (IDW-LAY4),4.89,980,140,566,208,38x43,38x43,7,7,,E,,,,,
09-Jan-14 5:13,09-Jan-14 6:48,14-Jan-14,,1130245,PPC80E,4,80,A-3,95,IDEA WORK,206038872,END,Z01PPC080 00001006,PPC 80E A-3 (IDW-LAY3),6.287,1260,120,728,267,38x43,38x43,11,11,,E,,,,,
09-Jan-14 6:48,09-Jan-14 8:04,14-Jan-14,,1130245,PPC80E,4,80,A-3,95,IDEA WORK,206038896,END,Z01PPC080 00001057,PPC 80E A-3 (IDW-NP),4.99,1000,120,578,212,38x43,38x43,9,9,,E,,,,,
09-Jan-14 8:04,09-Jan-14 13:21,14-Jan-14,,1130245,PPC80E,4,80,A-3,95,IDEA WORK,206039009,END,Z01PPC080 00001006,PPC 80E A-3 (IDW-LAY3),20.958,4200,120,2426,890,38x43,38x43,35,35,,E,,,,,
09-Jan-14 13:21,09-Jan-14 20:25,14-Jan-14,,1130245,PPC80E,4,80,A-3,95,IDEA WORK,206039009,END,Z01PPC080 00001005,PPC 80E A-3 (IDW-LAY4),27.944,5600,140,3234,1187,38x43,38x43,40,40,,E,,,,,
09-Jan-14 20:25,,,,,PPC70E,,,A-3,,SUPREME,,,,,160.598,,,21223,7791,,,301,301,,,,,,,
09-Jan-14 20:25,10-Jan-14 15:51,14-Jan-14,,1140002,PPC70E,4,70,A-3,85,SUPREME,206039004,END,Z01PPC070 00000688,PPC 70E A-3 (SPR-PMW-LAY3),68.828,15750,105,9096,3339,38x43,38x43,151,151,,E,,,,,
10-Jan-14 15:51,11-Jan-14 17:46,15-Jan-14,,1140002,PPC70E,4,70,A-3,85,SUPREME,206039004,END,Z01PPC070 00000687,PPC 70E A-3 (SPR-PMW-LAY4),91.77,21000,140,12128,4452,38x43,38x43,150,150,,E,,,,,
11-Jan-14 17:46,11-Jan-14 21:16,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
11-Jan-14 21:16,,,,,PPC70D,,,A-4,,IDEA MAX,,,,,65.312,,,12853,6351,,,63,63,,,,,,,
11-Jan-14 21:16,12-Jan-14 10:53,16-Jan-14,,1130244,PPC70D,4,70,A-4,115,IDEA MAX,END,36568,Z01PPC070 00001040,PPC 70D A-4 (IDM-LAY6),65.312,29960,480,12853,6351,38x49,38x49,63,63,,D,,,,,
12-Jan-14 10:53,13-Jan-14 13:17,,,,Converting Late,,,,1.10,,,,,,,,,,,,,,,,,,,,,
13-Jan-14 13:17,,,,,PPC70E,,,A-4,,SUPREME-NP,,,,,283.840,,,55713,27603,,,440,440,,,,,,,
13-Jan-14 13:17,13-Jan-14 19:59,18-Jan-14,,1140002,PPC70E,4,70,A-4,115,SUPREME-NP,206038887,END,Z01PPC070 00000663,PPC 70E A-4 (SPR-AP-PMW-NP),32.101,14725,300,6301,3122,38x45,38x45,50,50,,E,,,,,
13-Jan-14 19:59,13-Jan-14 22:58,18-Jan-14,,1140002,PPC70E,4,70,A-4,115,SUPREME-NP,206038888,END,Z01PPC070 00000663,PPC 70E A-4 (SPR-AP-PMW-NP),14.225,6525,300,2792,1383,38x45,38x45,22,22,,E,,,,,
13-Jan-14 22:58,14-Jan-14 5:40,18-Jan-14,,1140002,PPC70E,4,70,A-4,115,SUPREME-NP,206038889,END,Z01PPC070 00000663,PPC 70E A-4 (SPR-AP-PMW-NP),32.101,14725,300,6301,3122,38x45,38x45,50,50,,E,,,,,
14-Jan-14 5:40,14-Jan-14 8:38,19-Jan-14,,1140002,PPC70E,4,70,A-4,115,SUPREME-NP,206038890,END,Z01PPC070 00000663,PPC 70E A-4 (SPR-AP-PMW-NP),14.225,6525,300,2792,1383,38x45,38x45,22,22,,E,,,,,
14-Jan-14 8:38,14-Jan-14 15:20,19-Jan-14,,1140002,PPC70E,4,70,A-4,115,SUPREME-NP,206038891,END,Z01PPC070 00000663,PPC 70E A-4 (SPR-AP-PMW-NP),32.101,14725,300,6301,3122,38x45,38x45,50,50,,E,,,,,
14-Jan-14 15:20,14-Jan-14 22:02,19-Jan-14,,1140002,PPC70E,4,70,A-4,115,SUPREME-NP,206038892,END,Z01PPC070 00000663,PPC 70E A-4 (SPR-AP-PMW-NP),32.101,14725,300,6301,3122,38x45,38x45,50,50,,E,,,,,
14-Jan-14 22:02,15-Jan-14 4:44,19-Jan-14,,1140002,PPC70E,4,70,A-4,115,SUPREME-NP,206038893,END,Z01PPC070 00000663,PPC 70E A-4 (SPR-AP-PMW-NP),32.101,14725,300,6301,3122,38x45,38x45,50,50,,E,,,,,
15-Jan-14 4:44,15-Jan-14 11:25,20-Jan-14,,1140002,PPC70E,4,70,A-4,115,SUPREME-NP,206038894,END,Z01PPC070 00000663,PPC 70E A-4 (SPR-AP-PMW-NP),32.101,14725,300,6301,3122,38x45,38x45,50,50,,E,,,,,
15-Jan-14 11:25,16-Jan-14 0:32,20-Jan-14,,1140002,PPC70E,4,70,A-4,115,SUPREME-SLIM,206038930,END,Z01PPC070 00000756,PPC 70E A-4 (SPR-AP-PMW-LAY4-SL),62.784,28800,300,12324,6106,38x45,38x45,96,96,,E,,,,,
16-Jan-14 0:32,,,,,PPC80D,,,A-4,,SUPREME FSC,,,,,15.000,,,2574,1272,,,15,15,,,,,,,
16-Jan-14 0:32,16-Jan-14 3:18,21-Jan-14,,1140005,PPC80D,4,80,A-4,130,SUPREME FSC,END,36817,Z01PPC080 00000870,PPC 80D A-4 (SUPREME-FSC),15,6000,400,2574,1272,38x49,38x49,15,15,,D,,,,,
16-Jan-14 3:18,,,,,PPC80E,,,A-4,,SUPREME FSC,,,,,113.438,,,19466,9620,,,174,174,,,,,,,
16-Jan-14 3:18,16-Jan-14 4:33,21-Jan-14,,1140005,PPC80E,4,80,A-4,130,SUPREME FSC,206038857,END,Z01PPC080 00000813,PPC 80E A-4 (SPR-PMW-FSC MIX-LAY3),6.75,2700,225,1158,572,38x45,38x45,12,12,,E,,,,,
16-Jan-14 4:33,16-Jan-14 6:12,21-Jan-14,,1140005,PPC80E,4,80,A-4,130,SUPREME FSC,206038857,END,Z01PPC080 00000812,PPC 80E A-4 (SPR-PMW-FSC MIX-LAY4),9,3600,300,1544,763,38x45,38x45,12,12,,E,,,,,
16-Jan-14 6:12,16-Jan-14 7:27,21-Jan-14,,1140005,PPC80E,4,80,A-4,130,SUPREME FSC,206038864,END,Z01PPC080 00000813,PPC 80E A-4 (SPR-PMW-FSC MIX-LAY3),6.75,2700,225,1158,572,38x45,38x45,12,12,,E,,,,,
16-Jan-14 7:27,16-Jan-14 9:07,21-Jan-14,,1140005,PPC80E,4,80,A-4,130,SUPREME FSC,206038864,END,Z01PPC080 00000812,PPC 80E A-4 (SPR-PMW-FSC MIX-LAY4),9,3600,300,1544,763,38x45,38x45,12,12,,E,,,,,
16-Jan-14 9:07,16-Jan-14 10:21,21-Jan-14,,1140005,PPC80E,4,80,A-4,130,SUPREME FSC,206038873,END,Z01PPC080 00000813,PPC 80E A-4 (SPR-PMW-FSC MIX-LAY3),6.75,2700,225,1158,572,38x45,38x45,12,12,,E,,,,,
16-Jan-14 10:21,16-Jan-14 12:01,21-Jan-14,,1140005,PPC80E,4,80,A-4,130,SUPREME FSC,206038873,END,Z01PPC080 00000812,PPC 80E A-4 (SPR-PMW-FSC MIX-LAY4),9,3600,300,1544,763,38x45,38x45,12,12,,E,,,,,
16-Jan-14 12:01,16-Jan-14 13:16,21-Jan-14,,1140005,PPC80E,4,80,A-4,130,SUPREME FSC,206038874,END,Z01PPC080 00000813,PPC 80E A-4 (SPR-PMW-FSC MIX-LAY3),6.75,2700,225,1158,572,38x45,38x45,12,12,,E,,,,,
16-Jan-14 13:16,16-Jan-14 14:56,21-Jan-14,,1140005,PPC80E,4,80,A-4,130,SUPREME FSC,206038874,END,Z01PPC080 00000812,PPC 80E A-4 (SPR-PMW-FSC MIX-LAY4),9,3600,300,1544,763,38x45,38x45,12,12,,E,,,,,
16-Jan-14 14:56,16-Jan-14 16:10,21-Jan-14,,1140005,PPC80E,4,80,A-4,130,SUPREME FSC,206038883,END,Z01PPC080 00000813,PPC 80E A-4 (SPR-PMW-FSC MIX-LAY3),6.75,2700,225,1158,572,38x45,38x45,12,12,,E,,,,,
16-Jan-14 16:10,16-Jan-14 17:50,21-Jan-14,,1140005,PPC80E,4,80,A-4,130,SUPREME FSC,206038883,END,Z01PPC080 00000812,PPC 80E A-4 (SPR-PMW-FSC MIX-LAY4),9,3600,300,1544,763,38x45,38x45,12,12,,E,,,,,
16-Jan-14 17:50,16-Jan-14 18:09,21-Jan-14,,1140005,PPC80E,4,80,A-4,130,SUPREME FSC,206038926,END,Z01PPC080 00000813,PPC 80E A-4 (SPR-PMW-FSC MIX-LAY3),1.688,675,225,290,143,38x45,38x45,4,4,,E,,,,,
16-Jan-14 18:09,16-Jan-14 18:25,21-Jan-14,,1140005,PPC80E,4,80,A-4,130,SUPREME FSC,206038926,END,Z01PPC080 00000812,PPC 80E A-4 (SPR-PMW-FSC MIX-LAY4),1.5,600,300,257,127,38x45,38x45,2,2,,E,,,,,
16-Jan-14 18:25,16-Jan-14 20:55,21-Jan-14,,1140005,PPC80E,4,80,A-4,130,SUPREME FSC,206038969,END,Z01PPC080 00000813,PPC 80E A-4 (SPR-PMW-FSC MIX-LAY3),13.5,5400,225,2317,1145,38x45,38x45,24,24,,E,,,,,
16-Jan-14 20:55,17-Jan-14 0:14,21-Jan-14,,1140005,PPC80E,4,80,A-4,130,SUPREME FSC,206038969,END,Z01PPC080 00000812,PPC 80E A-4 (SPR-PMW-FSC MIX-LAY4),18,7200,300,3089,1526,38x45,38x45,24,24,,E,,,,,
17-Jan-14 0:14,17-Jan-14 3:44,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
17-Jan-14 3:44,18-Jan-14 3:44,,,,Wait for paper,,,,1.00,,,,,,,,,,,,,,,,,,,,,
18-Jan-14 3:44,18-Jan-14 18:08,,,,Repack IDW 80 ห่อขาว,,,,0.60,,,,,,,,,,,,,,,,,,,,,
18-Jan-14 18:08,,,,,PPC64E,,,B-4,,WHITE PPC,,,,,96.636,,,14932,6852,,,203,203,,,,,,,
18-Jan-14 18:08,19-Jan-14 0:34,23-Jan-14,,1140006,PPC64E,4,64,B-4,50,WHITE PPC,206038799,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),13.395,4480,160,2070,950,32.5x44.5,31x44,28,28,,E,,,,,
19-Jan-14 0:34,19-Jan-14 7:00,24-Jan-14,,1140006,PPC64E,4,64,B-4,50,WHITE PPC,206038800,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),13.395,4480,160,2070,950,32.5x44.5,31x44,28,28,,E,,,,,
19-Jan-14 7:00,19-Jan-14 19:51,24-Jan-14,,1140006,PPC64E,4,64,B-4,50,WHITE PPC,206038804,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),26.79,8960,160,4139,1899,32.5x44.5,31x44,56,56,,E,,,,,
19-Jan-14 19:51,20-Jan-14 2:17,24-Jan-14,,1140006,PPC64E,4,64,B-4,50,WHITE PPC,206038806,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),13.395,4480,160,2070,950,32.5x44.5,31x44,28,28,,E,,,,,
20-Jan-14 2:17,20-Jan-14 11:53,,,,Converting Late,,,,0.40,,,,,,,,,,,,,,,,,,,,,
20-Jan-14 11:53,20-Jan-14 15:06,25-Jan-14,,1140006,PPC64E,4,64,B-4,50,WHITE PPC,206038808,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),6.698,2240,160,1035,475,32.5x44.5,31x44,15,15,,E,,,,,
20-Jan-14 15:06,20-Jan-14 19:42,25-Jan-14,,1140006,PPC64E,4,64,B-4,50,WHITE PPC,206038812,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),9.568,3200,160,1478,678,32.5x44.5,31x44,20,20,,E,,,,,
20-Jan-14 19:42,20-Jan-14 21:32,25-Jan-14,,1140006,PPC64E,4,64,B-4,50,WHITE PPC,206038816,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),3.827,1280,160,591,271,32.5x44.5,31x44,8,8,,E,,,,,
20-Jan-14 21:32,21-Jan-14 2:07,25-Jan-14,,1140006,PPC64E,4,64,B-4,50,WHITE PPC,206038820,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),9.568,3200,160,1478,678,32.5x44.5,31x44,20,20,,E,,,,,
21-Jan-14 2:07,21-Jan-14 5:37,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
21-Jan-14 5:37,,,,,PPC64E,,,A-3,,WHITE PPC,,,,,139.596,,,20205,12362,,,245,245,,,,,,,
21-Jan-14 5:37,21-Jan-14 10:49,26-Jan-14,,1140006,PPC64E,4,64,A-3,65,WHITE PPC,206038799,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),14.077,3528,147,2037,1247,38x43,38x43,25,25,,E,,,,,
21-Jan-14 10:49,21-Jan-14 16:01,26-Jan-14,,1140006,PPC64E,4,64,A-3,65,WHITE PPC,206038800,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),14.077,3528,147,2037,1247,38x43,38x43,25,25,,E,,,,,
21-Jan-14 16:01,21-Jan-14 21:13,26-Jan-14,,1140006,PPC64E,4,64,A-3,65,WHITE PPC,206038805,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),14.077,3528,147,2037,1247,38x43,38x43,25,25,,E,,,,,
21-Jan-14 21:13,22-Jan-14 2:25,26-Jan-14,,1140006,PPC64E,4,64,A-3,65,WHITE PPC,206038809,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),14.077,3528,147,2037,1247,38x43,38x43,25,25,,E,,,,,
22-Jan-14 2:25,22-Jan-14 7:37,27-Jan-14,,1140006,PPC64E,4,64,A-3,65,WHITE PPC,206038810,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),14.077,3528,147,2037,1247,38x43,38x43,25,25,,E,,,,,
22-Jan-14 7:37,22-Jan-14 8:29,27-Jan-14,,1140006,PPC64E,4,64,A-3,65,WHITE PPC,206038815,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),2.346,588,147,340,208,38x43,38x43,4,4,,E,,,,,
22-Jan-14 8:29,22-Jan-14 11:05,27-Jan-14,,1140006,PPC64E,4,64,A-3,65,WHITE PPC,206038816,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),7.038,1764,147,1019,623,38x43,38x43,12,12,,E,,,,,
22-Jan-14 11:05,22-Jan-14 16:17,27-Jan-14,,1140006,PPC64E,4,64,A-3,65,WHITE PPC,206038818,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),14.077,3528,147,2037,1247,38x43,38x43,25,25,,E,,,,,
22-Jan-14 16:17,22-Jan-14 17:34,27-Jan-14,,1140006,PPC64E,4,64,A-3,65,WHITE PPC,206038823,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),3.519,882,147,509,312,38x43,38x43,6,6,,E,,,,,
22-Jan-14 17:34,23-Jan-14 9:10,27-Jan-14,,1140006,PPC64E,4,64,A-3,65,WHITE PPC,206039002,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),42.231,10584,147,6112,3740,38x43,38x43,73,73,,E,,,,,
23-Jan-14 9:10,,,,,PPC80E,,,A-3,,SUPREME,,,,,102.694,,,11885,4363,,,169,169,,,,,,,
23-Jan-14 9:10,23-Jan-14 20:17,28-Jan-14,,1140004,PPC80E,4,80,A-3,95,SUPREME,206039010,END,Z01PPC080 00000680,PPC 80E A-3 (SPR-PMW-LAY3),44.012,8820,105,5094,1870,38x43,38x43,85,85,,E,,,,,
23-Jan-14 20:17,24-Jan-14 11:07,28-Jan-14,,1140004,PPC80E,4,80,A-3,95,SUPREME,206039010,END,Z01PPC080 00000679,PPC 80E A-3 (SPR-PMW-LAY4),58.682,11760,140,6791,2493,38x43,38x43,84,84,,E,,,,,
24-Jan-14 11:07,25-Jan-14 5:21,,,,Converting Late,,,,0.76,,,,,,,,,,,,,,,,,,,,,
25-Jan-14 5:21,25-Jan-14 8:51,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
25-Jan-14 8:51,,,,,PPC80D,,,A-4,,IDEA WORK,,,,,270.000,,,46332,22896,,,225,225,,,,,,,
25-Jan-14 8:51,27-Jan-14 10:42,30-Jan-14,,1130245,PPC80D,4,80,A-4,130,IDEA WORK,END,36569,Z01PPC080 00001128,PPC 80D A-4 (IDW-AP-LAY6),270,108000,480,46332,22896,38x49,38x49,225,225,,D,,มอก. ใหม่,,,
27-Jan-14 10:42,28-Jan-14 4:56,,,,Converting Late,,,,0.76,,,,,,,,,,,,,,,,,,,,,
28-Jan-14 4:56,,,,,PPC70E,,,A-4,,NEW CANON,,,,,45.780,,,8986,4452,,,80,80,,,,,,,
28-Jan-14 4:56,28-Jan-14 9:02,02-Feb-14,,1140002,PPC70E,4,70,A-4,115,NEW CANON,206039006,END,Z01PPC070 00001020,PPC 70E A-4 (NEWCANON-PMW-LAY3),19.62,9000,225,3851,1908,38x45,38x45,40,40,,E,,,,,
28-Jan-14 9:02,28-Jan-14 14:29,02-Feb-14,,1140002,PPC70E,4,70,A-4,115,NEW CANON,206039006,END,Z01PPC070 00001019,PPC 70E A-4 (NEWCANON-PMW-LAY4),26.16,12000,300,5135,2544,38x45,38x45,40,40,,E,,,,,
28-Jan-14 14:29,,,,,PPC80E,,,A-4,,NEW CANON,,,,,31.500,,,5405,2671,,,50,50,,,,,,,
28-Jan-14 14:29,28-Jan-14 17:49,02-Feb-14,,1140004,PPC80E,4,80,A-4,130,NEW CANON,206039012,END,Z01PPC080 00001117,PPC 80E A-4 (NEWCANON-PMW-LAY3),18,7200,225,3089,1526,38x45,38x45,32,32,,E,,,,,
28-Jan-14 17:49,28-Jan-14 20:18,02-Feb-14,,1140004,PPC80E,4,80,A-4,130,NEW CANON,206039012,END,Z01PPC080 00001116,PPC 80E A-4 (NEWCANON-PMW-LAY4),13.5,5400,300,2317,1145,38x45,38x45,18,18,,E,,,,,
28-Jan-14 20:18,,,,,PPC70D,,,A-4,,IDEA MAX,,,,,45.000,,,8856,4376,,,44,44,,,,,,,
28-Jan-14 20:18,29-Jan-14 5:42,02-Feb-14,,1130244,PPC70D,4,70,A-4,115,IDEA MAX,END,36568,Z01PPC070 00001040,PPC 70D A-4 (IDM-LAY6),45,20642,480,8856,4376,38x49,38x49,44,44,,D,,,,,
29-Jan-14 5:42,29-Jan-14 14:42,,,,CVT Shutdown,,,,0.38,,,,,,,,,,,,,,,,,,,,,
29-Jan-14 14:42,30-Jan-14 11:20,,,,Converting Late,,,,0.86,,,,,,,,,,,,,,,,,,,,,
30-Jan-14 11:20,,,,,PPC80E,,,A-4,,SUPREME FSC,,,,,189.000,,,32432,16027,,,288,288,,,,,,,
30-Jan-14 11:20,31-Jan-14 2:18,04-Feb-14,,1140005,PPC80E,4,80,A-4,130,SUPREME FSC,206039015,END,Z01PPC080 00000813,PPC 80E A-4 (SPR-PMW-FSC MIX-LAY3),81,32400,225,13900,6869,38x45,38x45,144,144,,E,,,,,
